"TIME","GEO","CURRENCY","NACE_R2","Value","Flag and Footnotes"
"2015","EL5","Million euro","Agriculture, forestry and fishing","267.4","p"
"2015","EL51","Million euro","Agriculture, forestry and fishing","52.31","p"
"2015","EL52","Million euro","Agriculture, forestry and fishing","142.89","p"
"2015","EL53","Million euro","Agriculture, forestry and fishing","36.35","p"
"2015","EL54","Million euro","Agriculture, forestry and fishing","35.85","p"
"2015","EL6","Million euro","Agriculture, forestry and fishing","361.48","p"
"2015","EL61","Million euro","Agriculture, forestry and fishing","113.17","p"
"2015","EL62","Million euro","Agriculture, forestry and fishing","13.41","p"
"2015","EL63","Million euro","Agriculture, forestry and fishing","89.95","p"
"2015","EL64","Million euro","Agriculture, forestry and fishing","67.23","p"
"2015","EL65","Million euro","Agriculture, forestry and fishing","77.73","p"
"2015","EL3","Million euro","Agriculture, forestry and fishing","33.48","p"
"2015","EL30","Million euro","Agriculture, forestry and fishing","33.48","p"
"2015","EL4","Million euro","Agriculture, forestry and fishing","101.78","p"
"2015","EL41","Million euro","Agriculture, forestry and fishing","13.89","p"
"2015","EL42","Million euro","Agriculture, forestry and fishing","16.65","p"
"2015","EL43","Million euro","Agriculture, forestry and fishing","71.24","p"
"2015","ES","Million euro","Agriculture, forestry and fishing","4,763",""
"2015","ES1","Million euro","Agriculture, forestry and fishing","571.2",""
"2015","ES11","Million euro","Agriculture, forestry and fishing","491.3",""
"2015","ES12","Million euro","Agriculture, forestry and fishing","42.2",""
"2015","ES13","Million euro","Agriculture, forestry and fishing","37.7",""
"2015","ES2","Million euro","Agriculture, forestry and fishing","352.6",""
"2015","ES21","Million euro","Agriculture, forestry and fishing","82",""
"2015","ES22","Million euro","Agriculture, forestry and fishing","57.8",""
"2015","ES23","Million euro","Agriculture, forestry and fishing","44.6",""
"2015","ES24","Million euro","Agriculture, forestry and fishing","168.2",""
"2015","ES3","Million euro","Agriculture, forestry and fishing","31.2",""
"2015","ES30","Million euro","Agriculture, forestry and fishing","31.2",""
"2015","ES4","Million euro","Agriculture, forestry and fishing","856.7",""
"2015","ES41","Million euro","Agriculture, forestry and fishing","282.2",""
"2015","ES42","Million euro","Agriculture, forestry and fishing","347.1",""
"2015","ES43","Million euro","Agriculture, forestry and fishing","227.3",""
"2015","ES5","Million euro","Agriculture, forestry and fishing","670",""
"2015","ES51","Million euro","Agriculture, forestry and fishing","268",""
"2015","ES52","Million euro","Agriculture, forestry and fishing","372.2",""
"2015","ES53","Million euro","Agriculture, forestry and fishing","29.9",""
"2015","ES6","Million euro","Agriculture, forestry and fishing","2,120.8",""
"2015","ES61","Million euro","Agriculture, forestry and fishing","1,657.4",""
"2015","ES62","Million euro","Agriculture, forestry and fishing","460.4",""
"2015","ES63","Million euro","Agriculture, forestry and fishing","2.3",""
"2015","ES64","Million euro","Agriculture, forestry and fishing","0.7",""
"2015","ES7","Million euro","Agriculture, forestry and fishing","160.5",""
"2015","ES70","Million euro","Agriculture, forestry and fishing","160.5",""
"2015","ESZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","ESZZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","FR","Million euro","Agriculture, forestry and fishing","9,746",""
"2015","FR1","Million euro","Agriculture, forestry and fishing","222.91",""
"2015","FR10","Million euro","Agriculture, forestry and fishing","222.91",""
"2015","FRB","Million euro","Agriculture, forestry and fishing","449.69",""
"2015","FRB0","Million euro","Agriculture, forestry and fishing","449.69",""
"2015","FRC","Million euro","Agriculture, forestry and fishing","536.93",""
"2015","FRC1","Million euro","Agriculture, forestry and fishing","420.58",""
"2015","FRC2","Million euro","Agriculture, forestry and fishing","116.34",""
"2015","FRD","Million euro","Agriculture, forestry and fishing","529.17",""
"2015","FRD1","Million euro","Agriculture, forestry and fishing","360.06",""
"2015","FRD2","Million euro","Agriculture, forestry and fishing","169.11",""
"2015","FRE","Million euro","Agriculture, forestry and fishing","680.47",""
"2015","FRE1","Million euro","Agriculture, forestry and fishing","332.84",""
"2015","FRE2","Million euro","Agriculture, forestry and fishing","347.63",""
"2015","FRF","Million euro","Agriculture, forestry and fishing","988.43",""
"2015","FRF1","Million euro","Agriculture, forestry and fishing","212.93",""
"2015","FRF2","Million euro","Agriculture, forestry and fishing","570.28",""
"2015","FRF3","Million euro","Agriculture, forestry and fishing","205.22",""
"2015","FRG","Million euro","Agriculture, forestry and fishing","880.26",""
"2015","FRG0","Million euro","Agriculture, forestry and fishing","880.26",""
"2015","FRH","Million euro","Agriculture, forestry and fishing","838.02",""
"2015","FRH0","Million euro","Agriculture, forestry and fishing","838.02",""
"2015","FRI","Million euro","Agriculture, forestry and fishing","1,833.65",""
"2015","FRI1","Million euro","Agriculture, forestry and fishing","1,265.97",""
"2015","FRI2","Million euro","Agriculture, forestry and fishing","86.42",""
"2015","FRI3","Million euro","Agriculture, forestry and fishing","481.26",""
"2015","FRJ","Million euro","Agriculture, forestry and fishing","915.5",""
"2015","FRJ1","Million euro","Agriculture, forestry and fishing","518.86",""
"2015","FRJ2","Million euro","Agriculture, forestry and fishing","396.64",""
"2015","FRK","Million euro","Agriculture, forestry and fishing","770.7",""
"2015","FRK1","Million euro","Agriculture, forestry and fishing","161.8",""
"2015","FRK2","Million euro","Agriculture, forestry and fishing","608.91",""
"2015","FRL","Million euro","Agriculture, forestry and fishing","719.29",""
"2015","FRL0","Million euro","Agriculture, forestry and fishing","719.29",""
"2015","FRM","Million euro","Agriculture, forestry and fishing","63.34",""
"2015","FRM0","Million euro","Agriculture, forestry and fishing","63.34",""
"2015","FRY","Million euro","Agriculture, forestry and fishing","317.63",""
"2015","FRY1","Million euro","Agriculture, forestry and fishing","74.97",""
"2015","FRY2","Million euro","Agriculture, forestry and fishing","128.29",""
"2015","FRY3","Million euro","Agriculture, forestry and fishing","22.51",""
"2015","FRY4","Million euro","Agriculture, forestry and fishing","81.59",""
"2015","FRY5","Million euro","Agriculture, forestry and fishing","10.27",""
"2015","IT","Million euro","Agriculture, forestry and fishing","8,782.4",""
"2015","ITC","Million euro","Agriculture, forestry and fishing","1,028.1",""
"2015","ITC1","Million euro","Agriculture, forestry and fishing","315.6",""
"2015","ITC2","Million euro","Agriculture, forestry and fishing","16.2",""
"2015","ITC3","Million euro","Agriculture, forestry and fishing","75.4",""
"2015","ITC4","Million euro","Agriculture, forestry and fishing","620.9",""
"2015","ITH","Million euro","Agriculture, forestry and fishing","1,562.4",""
"2015","ITH1","Million euro","Agriculture, forestry and fishing","133.2",""
"2015","ITH2","Million euro","Agriculture, forestry and fishing","88.3",""
"2015","ITH3","Million euro","Agriculture, forestry and fishing","501.3",""
"2015","ITH4","Million euro","Agriculture, forestry and fishing","137.6",""
"2015","ITH5","Million euro","Agriculture, forestry and fishing","702",""
"2015","ITI","Million euro","Agriculture, forestry and fishing","1,323.5",""
"2015","ITI1","Million euro","Agriculture, forestry and fishing","644.1",""
"2015","ITI2","Million euro","Agriculture, forestry and fishing","129.4",""
"2015","ITI3","Million euro","Agriculture, forestry and fishing","142.5",""
"2015","ITI4","Million euro","Agriculture, forestry and fishing","407.5",""
"2015","ITF","Million euro","Agriculture, forestry and fishing","3,089.3",""
"2015","ITF1","Million euro","Agriculture, forestry and fishing","139.2",""
"2015","ITF2","Million euro","Agriculture, forestry and fishing","42.8",""
"2015","ITF3","Million euro","Agriculture, forestry and fishing","585.7",""
"2015","ITF4","Million euro","Agriculture, forestry and fishing","1,275.4",""
"2015","ITF5","Million euro","Agriculture, forestry and fishing","146.4",""
"2015","ITF6","Million euro","Agriculture, forestry and fishing","899.8",""
"2015","ITG","Million euro","Agriculture, forestry and fishing","1,779.1",""
"2015","ITG1","Million euro","Agriculture, forestry and fishing","1,416.8",""
"2015","ITG2","Million euro","Agriculture, forestry and fishing","362.3",""
"2015","ITZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","ITZZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","CY","Million euro","Agriculture, forestry and fishing","84.04",""
"2015","CY0","Million euro","Agriculture, forestry and fishing","84.04",""
"2015","CY00","Million euro","Agriculture, forestry and fishing","84.04",""
"2015","LV","Million euro","Agriculture, forestry and fishing","328.82",""
"2015","LV0","Million euro","Agriculture, forestry and fishing","328.82",""
"2015","LV00","Million euro","Agriculture, forestry and fishing","328.82",""
"2015","LT","Million euro","Agriculture, forestry and fishing","411.6",""
"2015","LT0","Million euro","Agriculture, forestry and fishing","411.6",""
"2015","LT01","Million euro","Agriculture, forestry and fishing","45.1",""
"2015","LT02","Million euro","Agriculture, forestry and fishing","366.5",""
"2015","LU","Million euro","Agriculture, forestry and fishing","42.44",""
"2015","LU0","Million euro","Agriculture, forestry and fishing","42.44",""
"2015","LU00","Million euro","Agriculture, forestry and fishing","42.44",""
"2015","HU","Million euro","Agriculture, forestry and fishing","1,051.09",""
"2015","HU1","Million euro","Agriculture, forestry and fishing","91.86",""
"2015","HU11","Million euro","Agriculture, forestry and fishing","20.38",""
"2015","HU12","Million euro","Agriculture, forestry and fishing","71.48",""
"2015","HU2","Million euro","Agriculture, forestry and fishing","427.79",""
"2015","HU21","Million euro","Agriculture, forestry and fishing","140.92",""
"2015","HU22","Million euro","Agriculture, forestry and fishing","128.92",""
"2015","HU23","Million euro","Agriculture, forestry and fishing","157.95",""
"2015","HU3","Million euro","Agriculture, forestry and fishing","531.44",""
"2015","HU31","Million euro","Agriculture, forestry and fishing","96.13",""
"2015","HU32","Million euro","Agriculture, forestry and fishing","207.95",""
"2015","HU33","Million euro","Agriculture, forestry and fishing","227.35",""
"2015","HUZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","HUZZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","MT","Million euro","Agriculture, forestry and fishing","25.23",""
"2015","MT0","Million euro","Agriculture, forestry and fishing","25.23",""
"2015","MT00","Million euro","Agriculture, forestry and fishing","25.23",""
"2015","MTZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","MTZZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","NL","Million euro","Agriculture, forestry and fishing","3,038",""
"2015","NL1","Million euro","Agriculture, forestry and fishing","207",""
"2015","NL11","Million euro","Agriculture, forestry and fishing","59",""
"2015","NL12","Million euro","Agriculture, forestry and fishing","83",""
"2015","NL13","Million euro","Agriculture, forestry and fishing","65",""
"2015","NL2","Million euro","Agriculture, forestry and fishing","550",""
"2015","NL21","Million euro","Agriculture, forestry and fishing","144",""
"2015","NL22","Million euro","Agriculture, forestry and fishing","336",""
"2015","NL23","Million euro","Agriculture, forestry and fishing","70",""
"2015","NL3","Million euro","Agriculture, forestry and fishing","1,478",""
"2015","NL31","Million euro","Agriculture, forestry and fishing","85",""
"2015","NL32","Million euro","Agriculture, forestry and fishing","467",""
"2015","NL33","Million euro","Agriculture, forestry and fishing","834",""
"2015","NL34","Million euro","Agriculture, forestry and fishing","92",""
"2015","NL4","Million euro","Agriculture, forestry and fishing","803",""
"2015","NL41","Million euro","Agriculture, forestry and fishing","457",""
"2015","NL42","Million euro","Agriculture, forestry and fishing","346",""
"2015","NLZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","NLZZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","AT","Million euro","Agriculture, forestry and fishing","673",""
"2015","AT1","Million euro","Agriculture, forestry and fishing","273",""
"2015","AT11","Million euro","Agriculture, forestry and fishing","55",""
"2015","AT12","Million euro","Agriculture, forestry and fishing","199",""
"2015","AT13","Million euro","Agriculture, forestry and fishing","19",""
"2015","AT2","Million euro","Agriculture, forestry and fishing","194",""
"2015","AT21","Million euro","Agriculture, forestry and fishing","58",""
"2015","AT22","Million euro","Agriculture, forestry and fishing","136",""
"2015","AT3","Million euro","Agriculture, forestry and fishing","206",""
"2015","AT31","Million euro","Agriculture, forestry and fishing","89",""
"2015","AT32","Million euro","Agriculture, forestry and fishing","48",""
"2015","AT33","Million euro","Agriculture, forestry and fishing","49",""
"2015","AT34","Million euro","Agriculture, forestry and fishing","20",""
"2015","ATZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","ATZZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","PL","Million euro","Agriculture, forestry and fishing","2,468.15",""
"2015","PL2","Million euro","Agriculture, forestry and fishing","191.2",""
"2015","PL21","Million euro","Agriculture, forestry and fishing","92.49",""
"2015","PL22","Million euro","Agriculture, forestry and fishing","98.71",""
"2015","PL4","Million euro","Agriculture, forestry and fishing","676.61",""
"2015","PL41","Million euro","Agriculture, forestry and fishing","399.85",""
"2015","PL42","Million euro","Agriculture, forestry and fishing","163.95",""
"2015","PL43","Million euro","Agriculture, forestry and fishing","112.57",""
"2015","PL5","Million euro","Agriculture, forestry and fishing","253.1",""
"2015","PL51","Million euro","Agriculture, forestry and fishing","167.78",""
"2015","PL52","Million euro","Agriculture, forestry and fishing","85.32",""
"2015","PL6","Million euro","Agriculture, forestry and fishing","468.92",""
"2015","PL61","Million euro","Agriculture, forestry and fishing","163.95",""
"2015","PL62","Million euro","Agriculture, forestry and fishing","170.17",""
"2015","PL63","Million euro","Agriculture, forestry and fishing","134.8",""
"2015","PL7","Million euro","Agriculture, forestry and fishing","213.19",""
"2015","PL71","Million euro","Agriculture, forestry and fishing","145.79",""
"2015","PL72","Million euro","Agriculture, forestry and fishing","67.4",""
"2015","PL8","Million euro","Agriculture, forestry and fishing","362.56",""
"2015","PL81","Million euro","Agriculture, forestry and fishing","148.18",""
"2015","PL82","Million euro","Agriculture, forestry and fishing","88.91",""
"2015","PL84","Million euro","Agriculture, forestry and fishing","125.48",""
"2015","PL9","Million euro","Agriculture, forestry and fishing","302.81",""
"2015","PL91","Million euro","Agriculture, forestry and fishing","81.02",""
"2015","PL92","Million euro","Agriculture, forestry and fishing","221.55",""
"2015","PT","Million euro","Agriculture, forestry and fishing","1,018.1",""
"2015","PT1","Million euro","Agriculture, forestry and fishing","964.89",""
"2015","PT11","Million euro","Agriculture, forestry and fishing","207.49",""
"2015","PT15","Million euro","Agriculture, forestry and fishing","61.49",""
"2015","PT16","Million euro","Agriculture, forestry and fishing","307.5",""
"2015","PT17","Million euro","Agriculture, forestry and fishing","93.7",""
"2015","PT18","Million euro","Agriculture, forestry and fishing","294.72",""
"2015","PT2","Million euro","Agriculture, forestry and fishing","35.07",""
"2015","PT20","Million euro","Agriculture, forestry and fishing","35.07",""
"2015","PT3","Million euro","Agriculture, forestry and fishing","18.14",""
"2015","PT30","Million euro","Agriculture, forestry and fishing","18.14",""
"2015","PTZ","Million euro","Agriculture, forestry and fishing",":",""
"2015","PTZZ","Million euro","Agriculture, forestry and fishing",":",""
"2015","RO","Million euro","Agriculture, forestry and fishing","1,009.38",""
"2015","RO1","Million euro","Agriculture, forestry and fishing","248.17",""
"2015","RO11","Million euro","Agriculture, forestry and fishing","99.5",""
"2015","RO12","Million euro","Agriculture, forestry and fishing","148.67",""
"2015","RO2","Million euro","Agriculture, forestry and fishing","324.52",""
"2015","RO21","Million euro","Agriculture, forestry and fishing","163.7",""
"2015","RO22","Million euro","Agriculture, forestry and fishing","160.82",""
"2015","RO3","Million euro","Agriculture, forestry and fishing","246.82",""
"2015","RO31","Million euro","Agriculture, forestry and fishing","190.42",""
"2015","RO32","Million euro","Agriculture, forestry and fishing","56.4",""
"2015","RO4","Million euro","Agriculture, forestry and fishing","189.88",""
"2015","RO41","Million euro","Agriculture, forestry and fishing","72.86",""
"2015","RO42","Million euro","Agriculture, forestry and fishing","117.02",""
"2015","ROZ","Million euro","Agriculture, forestry and fishing",":",""
"2015","ROZZ","Million euro","Agriculture, forestry and fishing",":",""
"2015","SI","Million euro","Agriculture, forestry and fishing","113.88",""
"2015","SI0","Million euro","Agriculture, forestry and fishing","113.88",""
"2015","SI03","Million euro","Agriculture, forestry and fishing","77.37",""
"2015","SI04","Million euro","Agriculture, forestry and fishing","36.5",""
"2015","SK","Million euro","Agriculture, forestry and fishing","647.41",""
"2015","SK0","Million euro","Agriculture, forestry and fishing","647.41",""
"2015","SK01","Million euro","Agriculture, forestry and fishing","45.71",""
"2015","SK02","Million euro","Agriculture, forestry and fishing","280.38",""
"2015","SK03","Million euro","Agriculture, forestry and fishing","177.97",""
"2015","SK04","Million euro","Agriculture, forestry and fishing","143.34",""
"2015","FI","Million euro","Agriculture, forestry and fishing","1,167",""
"2015","FI1","Million euro","Agriculture, forestry and fishing","1,158.1",""
"2015","FI19","Million euro","Agriculture, forestry and fishing","359.12",""
"2015","FI1B","Million euro","Agriculture, forestry and fishing","69.77",""
"2015","FI1C","Million euro","Agriculture, forestry and fishing","214.12",""
"2015","FI1D","Million euro","Agriculture, forestry and fishing","515.08",""
"2015","FI2","Million euro","Agriculture, forestry and fishing","8.9",""
"2015","FI20","Million euro","Agriculture, forestry and fishing","8.9",""
"2015","FIZ","Million euro","Agriculture, forestry and fishing",":",""
"2015","FIZZ","Million euro","Agriculture, forestry and fishing",":",""
"2015","SE","Million euro","Agriculture, forestry and fishing","1,966.54",""
"2015","SE1","Million euro","Agriculture, forestry and fishing","449.99",""
"2015","SE11","Million euro","Agriculture, forestry and fishing","110.12",""
"2015","SE12","Million euro","Agriculture, forestry and fishing","339.87",""
"2015","SE2","Million euro","Agriculture, forestry and fishing","961.35",""
"2015","SE21","Million euro","Agriculture, forestry and fishing","250.07",""
"2015","SE22","Million euro","Agriculture, forestry and fishing","424.01",""
"2015","SE23","Million euro","Agriculture, forestry and fishing","287.27",""
"2015","SE3","Million euro","Agriculture, forestry and fishing","555.19",""
"2015","SE31","Million euro","Agriculture, forestry and fishing","252.42",""
"2015","SE32","Million euro","Agriculture, forestry and fishing","153.85",""
"2015","SE33","Million euro","Agriculture, forestry and fishing","148.93",""
"2015","SEZ","Million euro","Agriculture, forestry and fishing",":",""
"2015","SEZZ","Million euro","Agriculture, forestry and fishing",":",""
"2015","UK","Million euro","Agriculture, forestry and fishing","6,672.27",""
"2015","UKC","Million euro","Agriculture, forestry and fishing","170.84",""
"2015","UKC1","Million euro","Agriculture, forestry and fishing","66.13",""
"2015","UKC2","Million euro","Agriculture, forestry and fishing","103.33",""
"2015","UKD","Million euro","Agriculture, forestry and fishing","471.18",""
"2015","UKD1","Million euro","Agriculture, forestry and fishing","185.99",""
"2015","UKD3","Million euro","Agriculture, forestry and fishing","20.67",""
"2015","UKD4","Million euro","Agriculture, forestry and fishing","146.04",""
"2015","UKD6","Million euro","Agriculture, forestry and fishing","101.95",""
"2015","UKD7","Million euro","Agriculture, forestry and fishing","16.53",""
"2015","UKE","Million euro","Agriculture, forestry and fishing","370.61",""
"2015","UKE1","Million euro","Agriculture, forestry and fishing","96.44",""
"2015","UKE2","Million euro","Agriculture, forestry and fishing","212.17",""
"2015","UKE3","Million euro","Agriculture, forestry and fishing","24.8",""
"2015","UKE4","Million euro","Agriculture, forestry and fishing","39.95",""
"2015","UKF","Million euro","Agriculture, forestry and fishing","562.11",""
"2015","UKF1","Million euro","Agriculture, forestry and fishing","133.64",""
"2015","UKF2","Million euro","Agriculture, forestry and fishing","150.17",""
"2015","UKF3","Million euro","Agriculture, forestry and fishing","278.3",""
"2015","UKG","Million euro","Agriculture, forestry and fishing","556.6",""
"2015","UKG1","Million euro","Agriculture, forestry and fishing","316.87",""
"2015","UKG2","Million euro","Agriculture, forestry and fishing","231.46",""
"2015","UKG3","Million euro","Agriculture, forestry and fishing","8.27",""
"2015","UKH","Million euro","Agriculture, forestry and fishing","958.89",""
"2015","UKH1","Million euro","Agriculture, forestry and fishing","698.5",""
"2015","UKH2","Million euro","Agriculture, forestry and fishing","93.68",""
"2015","UKH3","Million euro","Agriculture, forestry and fishing","166.7",""
"2015","UKI","Million euro","Agriculture, forestry and fishing","24.8",""
"2015","UKI3","Million euro","Agriculture, forestry and fishing","2.76",""
"2015","UKI4","Million euro","Agriculture, forestry and fishing","4.13",""
"2015","UKI5","Million euro","Agriculture, forestry and fishing","5.51",""
"2015","UKI6","Million euro","Agriculture, forestry and fishing","8.27",""
"2015","UKI7","Million euro","Agriculture, forestry and fishing","4.13",""
"2015","UKJ","Million euro","Agriculture, forestry and fishing","965.78",""
"2015","UKJ1","Million euro","Agriculture, forestry and fishing","181.86",""
"2015","UKJ2","Million euro","Agriculture, forestry and fishing","252.12",""
"2015","UKJ3","Million euro","Agriculture, forestry and fishing","185.99",""
"2015","UKJ4","Million euro","Agriculture, forestry and fishing","345.81",""
"2015","UKK","Million euro","Agriculture, forestry and fishing","874.85",""
"2015","UKK1","Million euro","Agriculture, forestry and fishing","254.88",""
"2015","UKK2","Million euro","Agriculture, forestry and fishing","242.48",""
"2015","UKK3","Million euro","Agriculture, forestry and fishing","141.9",""
"2015","UKK4","Million euro","Agriculture, forestry and fishing","235.59",""
"2015","UKL","Million euro","Agriculture, forestry and fishing","373.36",""
"2015","UKL1","Million euro","Agriculture, forestry and fishing","230.08",""
"2015","UKL2","Million euro","Agriculture, forestry and fishing","141.9",""
"2015","UKM","Million euro","Agriculture, forestry and fishing","1,139.37",""
"2015","UKM5","Million euro","Agriculture, forestry and fishing","180.48",""
"2015","UKM6","Million euro","Agriculture, forestry and fishing","246.61",""
"2015","UKM7","Million euro","Agriculture, forestry and fishing","354.07",""
"2015","UKM8","Million euro","Agriculture, forestry and fishing","27.55",""
"2015","UKM9","Million euro","Agriculture, forestry and fishing","330.65",""
"2015","UKN","Million euro","Agriculture, forestry and fishing","203.9",""
"2015","UKN0","Million euro","Agriculture, forestry and fishing","203.9",""
"2015","UKZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","UKZZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","NO","Million euro","Agriculture, forestry and fishing","1,378.16",""
"2015","NO0","Million euro","Agriculture, forestry and fishing","1,378.16",""
"2015","NO01","Million euro","Agriculture, forestry and fishing","42.46",""
"2015","NO02","Million euro","Agriculture, forestry and fishing","170.62",""
"2015","NO03","Million euro","Agriculture, forestry and fishing","136.88",""
"2015","NO04","Million euro","Agriculture, forestry and fishing",":",""
"2015","NO05","Million euro","Agriculture, forestry and fishing","367.95",""
"2015","NO06","Million euro","Agriculture, forestry and fishing","194.31",""
"2015","NO07","Million euro","Agriculture, forestry and fishing","301.13",""
"2015","NOZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","NOZZ","Million euro","Agriculture, forestry and fishing","0",""
"2015","MK","Million euro","Agriculture, forestry and fishing","50.84",""
"2015","MK0","Million euro","Agriculture, forestry and fishing","50.84",""
"2015","MK00","Million euro","Agriculture, forestry and fishing","50.84",""
"2016","BE","Million euro","Agriculture, forestry and fishing","579.7",""
"2016","BE1","Million euro","Agriculture, forestry and fishing","3.6",""
"2016","BE10","Million euro","Agriculture, forestry and fishing","3.6",""
"2016","BE2","Million euro","Agriculture, forestry and fishing","470.4",""
"2016","BE21","Million euro","Agriculture, forestry and fishing","146.5",""
"2016","BE22","Million euro","Agriculture, forestry and fishing","80.3",""
"2016","BE23","Million euro","Agriculture, forestry and fishing","77.3",""
"2016","BE24","Million euro","Agriculture, forestry and fishing","52.2",""
"2016","BE25","Million euro","Agriculture, forestry and fishing","114.1",""
"2016","BE3","Million euro","Agriculture, forestry and fishing","105.7",""
"2016","BE31","Million euro","Agriculture, forestry and fishing","9.7",""
"2016","BE32","Million euro","Agriculture, forestry and fishing","25.2",""
"2016","BE33","Million euro","Agriculture, forestry and fishing","27.8",""
"2016","BE34","Million euro","Agriculture, forestry and fishing","19.9",""
"2016","BE35","Million euro","Agriculture, forestry and fishing","23.1",""
"2016","BEZ","Million euro","Agriculture, forestry and fishing",":",""
"2016","BEZZ","Million euro","Agriculture, forestry and fishing",":",""
"2016","BG","Million euro","Agriculture, forestry and fishing","550.99",""
"2016","BG3","Million euro","Agriculture, forestry and fishing","402.63",""
"2016","BG31","Million euro","Agriculture, forestry and fishing","79.9",""
"2016","BG32","Million euro","Agriculture, forestry and fishing","106.91",""
"2016","BG33","Million euro","Agriculture, forestry and fishing","121.4",""
"2016","BG34","Million euro","Agriculture, forestry and fishing","94.42",""
"2016","BG4","Million euro","Agriculture, forestry and fishing","148.36",""
"2016","BG41","Million euro","Agriculture, forestry and fishing","56.73",""
"2016","BG42","Million euro","Agriculture, forestry and fishing","91.64",""
"2016","CZ","Million euro","Agriculture, forestry and fishing","1,444",""
"2016","CZ0","Million euro","Agriculture, forestry and fishing","1,444",""
"2016","CZ01","Million euro","Agriculture, forestry and fishing","39.1",""
"2016","CZ02","Million euro","Agriculture, forestry and fishing","200.86",""
"2016","CZ03","Million euro","Agriculture, forestry and fishing","268.77",""
"2016","CZ04","Million euro","Agriculture, forestry and fishing","92",""
"2016","CZ05","Million euro","Agriculture, forestry and fishing","245.99",""
"2016","CZ06","Million euro","Agriculture, forestry and fishing","325.63",""
"2016","CZ07","Million euro","Agriculture, forestry and fishing","183.55",""
"2016","CZ08","Million euro","Agriculture, forestry and fishing","88.11",""
"2016","DK","Million euro","Agriculture, forestry and fishing","1,451.54",""
"2016","DK0","Million euro","Agriculture, forestry and fishing","1,451.54",""
"2016","DK01","Million euro","Agriculture, forestry and fishing","67.02",""
"2016","DK02","Million euro","Agriculture, forestry and fishing","210.34",""
"2016","DK03","Million euro","Agriculture, forestry and fishing","466.74",""
"2016","DK04","Million euro","Agriculture, forestry and fishing","445.39",""
"2016","DK05","Million euro","Agriculture, forestry and fishing","262.05",""
"2016","DKZ","Million euro","Agriculture, forestry and fishing","0",""
"2016","DKZZ","Million euro","Agriculture, forestry and fishing","0",""
"2016","DE","Million euro","Agriculture, forestry and fishing","7,940","p"
"2016","DE1","Million euro","Agriculture, forestry and fishing","665.99","p"
"2016","DE11","Million euro","Agriculture, forestry and fishing","225.07","p"
"2016","DE12","Million euro","Agriculture, forestry and fishing","131.9","p"
"2016","DE13","Million euro","Agriculture, forestry and fishing","156.43","p"
"2016","DE14","Million euro","Agriculture, forestry and fishing","152.6","p"
"2016","DE2","Million euro","Agriculture, forestry and fishing","948.59","p"
"2016","DE21","Million euro","Agriculture, forestry and fishing","258.45","p"
"2016","DE22","Million euro","Agriculture, forestry and fishing","130.9","p"
"2016","DE23","Million euro","Agriculture, forestry and fishing","92.66","p"
"2016","DE24","Million euro","Agriculture, forestry and fishing","83.52","p"
"2016","DE25","Million euro","Agriculture, forestry and fishing","102.08","p"
"2016","DE26","Million euro","Agriculture, forestry and fishing","124.79","p"
"2016","DE27","Million euro","Agriculture, forestry and fishing","156.19","p"
"2016","DE3","Million euro","Agriculture, forestry and fishing","10.73","p"
"2016","DE30","Million euro","Agriculture, forestry and fishing","10.73","p"
"2016","DE4","Million euro","Agriculture, forestry and fishing","641.94","p"
"2016","DE40","Million euro","Agriculture, forestry and fishing","641.94","p"
"2016","DE5","Million euro","Agriculture, forestry and fishing","7.23","p"
"2016","DE50","Million euro","Agriculture, forestry and fishing","7.23","p"
"2016","DE6","Million euro","Agriculture, forestry and fishing","24.51","p"
"2016","DE60","Million euro","Agriculture, forestry and fishing","24.51","p"
"2016","DE7","Million euro","Agriculture, forestry and fishing","346.1","p"
"2016","DE71","Million euro","Agriculture, forestry and fishing","175.74","p"
"2016","DE72","Million euro","Agriculture, forestry and fishing","55.67","p"
"2016","DE73","Million euro","Agriculture, forestry and fishing","114.69","p"
"2016","DE8","Million euro","Agriculture, forestry and fishing","517.55","p"
"2016","DE80","Million euro","Agriculture, forestry and fishing","517.55","p"
"2016","DE9","Million euro","Agriculture, forestry and fishing","1,236.65","p"
"2016","DE91","Million euro","Agriculture, forestry and fishing","160.05","p"
"2016","DE92","Million euro","Agriculture, forestry and fishing","150.82","p"
"2016","DE93","Million euro","Agriculture, forestry and fishing","379.21","p"
"2016","DE94","Million euro","Agriculture, forestry and fishing","546.59","p"
"2016","DEA","Million euro","Agriculture, forestry and fishing","1,014.66","p"
