"TIME","GEO","UNIT","WSTATUS","NACE_R2","Value","Flag and Footnotes"
"2010","ES52","Thousand","Employed persons","Total - all NACE activities","3,261,741.9",""
"2010","ES53","Thousand","Employed persons","Total - all NACE activities","848,493",""
"2010","ES6","Thousand","Employed persons","Total - all NACE activities","6,109,776.8",""
"2010","ES61","Thousand","Employed persons","Total - all NACE activities","5,002,372.2",""
"2010","ES62","Thousand","Employed persons","Total - all NACE activities","1,012,756.8",""
"2010","ES63","Thousand","Employed persons","Total - all NACE activities","49,255.7",""
"2010","ES64","Thousand","Employed persons","Total - all NACE activities","45,392.1",""
"2010","ES7","Thousand","Employed persons","Total - all NACE activities","1,365,633",""
"2010","ES70","Thousand","Employed persons","Total - all NACE activities","1,365,633",""
"2010","ESZ","Thousand","Employed persons","Total - all NACE activities","18,376.2",""
"2010","ESZZ","Thousand","Employed persons","Total - all NACE activities","18,376.2",""
"2010","FR","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FR1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FR10","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRB","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRB0","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRC","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRC1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRC2","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRD","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRD1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRD2","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRE","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRE1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRE2","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRF","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRF1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRF2","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRF3","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRG","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRG0","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRH","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRH0","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRI","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRI1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRI2","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRI3","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRJ","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRJ1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRJ2","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRK","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRK1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRK2","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRL","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRL0","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRM","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRM0","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRY","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRY1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRY2","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRY3","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRY4","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","FRY5","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","HR","Thousand","Employed persons","Total - all NACE activities","3,303,040.83",""
"2010","HR0","Thousand","Employed persons","Total - all NACE activities","3,303,040.83",""
"2010","HR03","Thousand","Employed persons","Total - all NACE activities","1,026,411.34",""
"2010","HR04","Thousand","Employed persons","Total - all NACE activities","2,276,629.49",""
"2010","IT","Thousand","Employed persons","Total - all NACE activities","44,015,426.2",""
"2010","ITC","Thousand","Employed persons","Total - all NACE activities","12,727,864.2",""
"2010","ITC1","Thousand","Employed persons","Total - all NACE activities","3,331,561.3",""
"2010","ITC2","Thousand","Employed persons","Total - all NACE activities","116,266.8",""
"2010","ITC3","Thousand","Employed persons","Total - all NACE activities","1,174,307.2",""
"2010","ITC4","Thousand","Employed persons","Total - all NACE activities","8,105,728.9",""
"2010","ITH","Thousand","Employed persons","Total - all NACE activities","9,420,145.3",""
"2010","ITH1","Thousand","Employed persons","Total - all NACE activities","491,472.8",""
"2010","ITH2","Thousand","Employed persons","Total - all NACE activities","445,613.9",""
"2010","ITH3","Thousand","Employed persons","Total - all NACE activities","3,875,641.4",""
"2010","ITH4","Thousand","Employed persons","Total - all NACE activities","948,174.8",""
"2010","ITH5","Thousand","Employed persons","Total - all NACE activities","3,659,242.4",""
"2010","ITI","Thousand","Employed persons","Total - all NACE activities","9,292,535.3",""
"2010","ITI1","Thousand","Employed persons","Total - all NACE activities","2,914,705.3",""
"2010","ITI2","Thousand","Employed persons","Total - all NACE activities","652,185.2",""
"2010","ITI3","Thousand","Employed persons","Total - all NACE activities","1,190,231.5",""
"2010","ITI4","Thousand","Employed persons","Total - all NACE activities","4,535,413.3",""
"2010","ITF","Thousand","Employed persons","Total - all NACE activities","8,593,916.2",""
"2010","ITF1","Thousand","Employed persons","Total - all NACE activities","945,434.8",""
"2010","ITF2","Thousand","Employed persons","Total - all NACE activities","209,195.2",""
"2010","ITF3","Thousand","Employed persons","Total - all NACE activities","3,422,095.1",""
"2010","ITF4","Thousand","Employed persons","Total - all NACE activities","2,463,699.5",""
"2010","ITF5","Thousand","Employed persons","Total - all NACE activities","367,050.6",""
"2010","ITF6","Thousand","Employed persons","Total - all NACE activities","1,186,441",""
"2010","ITG","Thousand","Employed persons","Total - all NACE activities","3,967,495.3",""
"2010","ITG1","Thousand","Employed persons","Total - all NACE activities","2,873,034.4",""
"2010","ITG2","Thousand","Employed persons","Total - all NACE activities","1,094,460.9",""
"2010","ITZ","Thousand","Employed persons","Total - all NACE activities","13,469.9",""
"2010","ITZZ","Thousand","Employed persons","Total - all NACE activities","13,469.9",""
"2010","CY","Thousand","Employed persons","Total - all NACE activities","752,857.43",""
"2010","CY0","Thousand","Employed persons","Total - all NACE activities","752,857.43",""
"2010","CY00","Thousand","Employed persons","Total - all NACE activities","752,857.43",""
"2010","LV","Thousand","Employed persons","Total - all NACE activities","1,632,306",""
"2010","LV0","Thousand","Employed persons","Total - all NACE activities","1,632,306",""
"2010","LV00","Thousand","Employed persons","Total - all NACE activities","1,632,306",""
"2010","LT","Thousand","Employed persons","Total - all NACE activities","2,349,271.8",""
"2010","LT0","Thousand","Employed persons","Total - all NACE activities","2,349,271.8",""
"2010","LT01","Thousand","Employed persons","Total - all NACE activities","703,016.7",""
"2010","LT02","Thousand","Employed persons","Total - all NACE activities","1,646,255.1",""
"2010","LU","Thousand","Employed persons","Total - all NACE activities","545,271.9",""
"2010","LU0","Thousand","Employed persons","Total - all NACE activities","545,271.9",""
"2010","LU00","Thousand","Employed persons","Total - all NACE activities","545,271.9",""
"2010","HU","Thousand","Employed persons","Total - all NACE activities","7,053,309",""
"2010","HU1","Thousand","Employed persons","Total - all NACE activities","2,934,212.79",""
"2010","HU11","Thousand","Employed persons","Total - all NACE activities","2,251,911.1",""
"2010","HU12","Thousand","Employed persons","Total - all NACE activities","682,301.69",""
"2010","HU2","Thousand","Employed persons","Total - all NACE activities","1,971,942.96",""
"2010","HU21","Thousand","Employed persons","Total - all NACE activities","736,354.91",""
"2010","HU22","Thousand","Employed persons","Total - all NACE activities","713,418.64",""
"2010","HU23","Thousand","Employed persons","Total - all NACE activities","522,169.42",""
"2010","HU3","Thousand","Employed persons","Total - all NACE activities","2,147,153.25",""
"2010","HU31","Thousand","Employed persons","Total - all NACE activities","608,005.78",""
"2010","HU32","Thousand","Employed persons","Total - all NACE activities","785,273.42",""
"2010","HU33","Thousand","Employed persons","Total - all NACE activities","753,874.05",""
"2010","HUZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2010","HUZZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2010","MT","Thousand","Employed persons","Total - all NACE activities","345,629.9",""
"2010","MT0","Thousand","Employed persons","Total - all NACE activities","345,629.9",""
"2010","MT00","Thousand","Employed persons","Total - all NACE activities","345,629.9",""
"2010","MTZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2010","MTZZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2010","NL","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL1","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL11","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL12","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL13","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL2","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL21","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL22","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL23","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL3","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL31","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL32","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL33","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL34","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL4","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL41","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NL42","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NLZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","NLZZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2010","AT","Thousand","Employed persons","Total - all NACE activities","6,826,980",""
"2010","AT1","Thousand","Employed persons","Total - all NACE activities","2,844,700",""
